Tweet,Suicide
i understand incentivizing companies to move to y,Potential Suicide post
that is how i am but it is valley girl that i must watch nic cage as randy yum lol,Not Suicide post
i prefer meself,Not Suicide post
ooh snowboardlite is such a fun app,Not Suicide post
imy frankieeeee 3 found any good books to read yet,Not Suicide post
checking out twitter to see what i have heard is true,Not Suicide post
nah aus pc is more salesy best left to the sales guys we have 6 of the team going from aus to vegas in oct wwpc s my scene,Not Suicide post
that penclip is soooo cool,Not Suicide post
how to cut a wrist the end of blood,Potential Suicide post
is in awe of everything she sees your way,Not Suicide post
totally bought high school musical 3 today and it was meant to be released tomorrow also bought a wii remote charger,Not Suicide post
jealousy is important for a person to move ahead in life it keeps you on your toes and helps you realize,Not Suicide post
rt please see me i need my human do not let me die alone and afraid hurry,Potential Suicide post
me knowing damn well that i will hate myself for taking a 7 30 but doing it anyways,Potential Suicide post
i miss irc culture twitter is like the mainstream version without the trout slapping,Not Suicide post
damn what is this crazy life of mine,Potential Suicide post
some days i feel deeply depressed i am a highly sensitive person diagnosed with bipolar depression it must be annoying dealing with me because who wants to be with someone who always walk around eggshells or simply cant get over things quickly i have been diagnosed with general anxiety disorder too i am frustrated i cannot seem to see the big picture why cant i love myself it annoys me that some smug asshole goes to sleep perfectly fine even though he hurts others he lashes out at others while i self destruct i feel pathetic,Potential Suicide post
getting ready for class much rather sleep,Not Suicide post
standing in supermarket line and thinking how does it feel to jump off a high story building i have read stories that during the fall it makes you feel alive due to sudden surge of adrenaline okay lets back to supermarket few more people to go then thinking will this ever stop feeling like total zombie i got out of store sit on public bus thinking how i am institutionalized and tied to hospital bed in psych wardslol okayi amback in the busokayi amdealing with this crap for 5 years i totally have no energy remaining i have job that requires working part time from home okay i do my job and fall asleep immediately last session my psych told me that there is no working medicine for me because we tried everything currently on low dose of ssri and benzo my real world productivity is literally 0 i go sometimes out for a drink with friends feeling like depersonalized shit begging from inside that they stop talking to me sometimes because i have no power to engage in conversation,Potential Suicide post
i have forgotten how much i love my nokia n95 1,Not Suicide post
starting my day out with a positive attitude to be great watch greatness,Not Suicide post
hey it is 5 am give a girl some credit for trying,Not Suicide post
2 drunken besties stumble into my room and we run around with sober cj and drunk hope knocking on doors good times at 3am,Not Suicide post
